weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.5,85.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,25.18,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,-99.9,0.0,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
weather_station_fake,0.0,90.1,N/A
